Time,NEG600,NEG400,NEG200,NEG100,NEG50,NEG1,LC,POS1,POS50,POS100,POS200,POS400,POS600,POS800
22-Oct-2019 18:33:00,1.81159865467912e-41,3.16964883641959e-24,5.62264812487001e-09,4.6746754378546e-05,0.000817179156001657,0.00817627087235451,0.0119454646483064,0.00794261880218983,0.000634572352282703,2.42001624428667e-05,1.70424085954579e-09,1.92247216982443e-24,1.40129846432482e-45,0
22-Oct-2019 18:34:00,8.01354106820497e-39,1.25116558120546e-22,1.58917803361192e-08,6.44901374471374e-05,0.000923158950172365,0.00834887661039829,0.0121090179309249,0.00809953827410936,0.000706463004462421,3.27743582602125e-05,4.64618432616248e-09,6.25516463177818e-23,6.53005084375365e-43,0
22-Oct-2019 18:35:00,1.76136015412562e-36,3.02091186270928e-21,3.84288476595884e-08,8.49556308821775e-05,0.00102670805063099,0.00850580353289843,0.0122560355812311,0.00823913607746363,0.00077350897481665,4.23225646954961e-05,1.08150226552084e-08,1.24905756816186e-21,1.78434339954801e-40,0
22-Oct-2019 18:36:00,2.12440298197396e-34,4.86122122964366e-20,8.22170633796304e-08,0.000108024200017098,0.00112852454185486,0.00865074712783098,0.0123878698796034,0.00836147833615541,0.000835008220747113,5.25789037055802e-05,2.21832934244048e-08,1.66731451806947e-20,2.55564357794444e-38,0
22-Oct-2019 18:37:00,1.53851418966307e-32,5.61718346553695e-19,1.59886852202362e-07,0.000133665380417369,0.00122940132860094,0.00878538284450769,0.0125070884823799,0.00846935622394085,0.000890879717189819,6.33111121715046e-05,4.11239255981855e-08,1.59711632006129e-19,2.10844362291078e-36,0
22-Oct-2019 18:38:00,7.21928539003835e-31,4.93104821096491e-18,2.87983851876561e-07,0.000161854710313492,0.00132989964913577,0.00891006086021662,0.0126155382022262,0.0085656838491559,0.000941168691497296,7.42967968108132e-05,7.02209064229464e-08,1.1626892049076e-18,1.08575373712603e-34,0
22-Oct-2019 18:39:00,2.3326649828565e-29,3.43850708832168e-17,4.86813689803967e-07,0.000192438543308526,0.00142953125759959,0.00902539398521185,0.0127149503678083,0.00865324400365353,0.000986672705039382,8.5385181591846e-05,1.12089132642268e-07,6.71682982384186e-18,3.72162686964687e-33,0
22-Oct-2019 18:40:00,5.44307813478427e-28,1.97125200019275e-16,7.81002995609015e-07,0.000225463285460137,0.00152882060501724,0.00913321319967508,0.012806398794055,0.00873215962201357,0.0010275065433234,9.64157006819732e-05,1.69243222103432e-07,3.2023764710676e-17,9.01335507846814e-32,0
22-Oct-2019 18:41:00,9.55896270037332e-27,9.55266393737981e-16,1.19739399906393e-06,0.000260598608292639,0.00162640633061528,0.00923114269971848,0.0128917433321476,0.00880807731300592,0.00106515910010785,0.000107372608908918,2.44182501774048e-07,1.2989361419219e-16,1.61811217249447e-30,0
22-Oct-2019 18:42:00,1.30458574780169e-25,3.99363286784546e-15,1.76340302004974e-06,0.000297387130558491,0.00172056083101779,0.00931958667933941,0.0129729015752673,0.00888414494693279,0.00110153539571911,0.000118357034807559,3.39700306994928e-07,4.59309491939716e-16,2.23232990082172e-29,0
22-Oct-2019 18:43:00,1.40877995062557e-24,1.46114623357377e-14,2.50520315603353e-06,0.000335432530846447,0.00181052903644741,0.00940301828086376,0.0130494320765138,0.00895641185343266,0.00113705627154559,0.000129344494780526,4.57839888667877e-07,1.43852473640969e-15,2.42306759277824e-28,0
22-Oct-2019 18:44:00,1.23858530080554e-23,4.75480725213757e-14,3.44901923199359e-06,0.000374498544260859,0.00189656717702746,0.00948047824203968,0.0131210954859853,0.00902568269520998,0.00117155024781823,0.000140273245051503,6.00185899202188e-07,4.06257965568607e-15,2.1509534805665e-27,0
22-Oct-2019 18:45:00,9.15280030468259e-23,1.40172040099217e-13,4.62241450804868e-06,0.000414210167946294,0.00197799340821803,0.00955141242593527,0.0131898280233145,0.00909546483308077,0.00120656355284154,0.00015134115528781,7.69910457165679e-07,1.0515915734228e-14,1.60397778226226e-26,1.40129846432482e-45
22-Oct-2019 18:46:00,5.77055109561183e-22,3.78497038398817e-13,6.05357536187512e-06,0.000454548862762749,0.00205569015815854,0.00962121970951557,0.0132558876648545,0.00916107185184956,0.00124167080502957,0.00016254153160844,9.69227130553918e-07,2.52420222853107e-14,1.02361001013716e-25,4.34402523940693e-44
22-Oct-2019 18:47:00,3.15647153819799e-21,9.44368173071142e-13,7.76261003920808e-06,0.000495258718729019,0.00212999782525003,0.00968643929809332,0.0133188283070922,0.00922524929046631,0.00127642729785293,0.000173806925886311,1.19899550554692e-06,5.66330057123147e-14,5.70253398191782e-25,9.40271269561952e-43
22-Oct-2019 18:48:00,1.52022500305135e-20,2.19606646235937e-12,9.76667070062831e-06,0.000535910192411393,0.00220021512359381,0.00974745769053698,0.0133798671886325,0.00928980577737093,0.00131200149189681,0.000185316166607663,1.46245542964607e-06,1.19701286643153e-13,2.80489473941782e-24,1.66516296515718e-41
22-Oct-2019 18:49:00,6.54374827772458e-20,4.79643278220032e-12,1.20782060548663e-05,0.000576240534428507,0.00226637558080256,0.00980543624609709,0.0134388729929924,0.00935372151434422,0.0013484355295077,0.000197105386178009,1.76189701051044e-06,2.40249443603235e-13,1.23638217006943e-23,2.44033324965238e-40
22-Oct-2019 18:50:00,2.54766639733263e-19,9.91742972467069e-12,1.47228420246392e-05,0.000616453180555254,0.00232959166169167,0.00986351631581783,0.0134961111471057,0.009414192289114,0.00138531776610762,0.000209171863389201,2.09919016924687e-06,4.59776260033212e-13,4.92792761576045e-23,3.01613379513577e-39
22-Oct-2019 18:51:00,9.08606410896369e-19,1.9543191717708e-11,1.77281581272837e-05,0.000656966294627637,0.00239194044843316,0.00992267206311226,0.0135496165603399,0.00946729443967342,0.00142050406429917,0.000221203721594065,2.47131129071931e-06,8.41878704336413e-13,1.79555521023711e-22,3.19810164929821e-38
22-Oct-2019 18:52:00,3.00538394585549e-18,3.70039311692327e-11,2.11460665013874e-05,0.000698297168128192,0.00245497468858957,0.00998183060437441,0.0136004472151399,0.00951487757265568,0.00145341968163848,0.000233126571401954,2.87828675027413e-06,1.48101485502455e-12,6.02868354941344e-22,2.9579457732357e-37
22-Oct-2019 18:53:00,9.30836434909395e-18,6.76771000351906e-11,2.50168468483025e-05,0.000740687479265034,0.00251946179196239,0.0100400447845459,0.0136488145217299,0.00955804251134396,0.00148347858339548,0.000244808528805152,3.3188518955285e-06,2.51623635122433e-12,1.88481079531681e-21,2.41348724093517e-36
22-Oct-2019 18:54:00,2.70833027707499e-17,1.19779922092e-10,2.93581852019997e-05,0.000783848401624709,0.00258449208922684,0.0100944302976131,0.0136962868273258,0.00960190780460835,0.00151163048576564,0.000256331899436191,3.79444054487976e-06,4.13865990089857e-12,5.50139084598266e-21,1.74808034677552e-35
22-Oct-2019 18:55:00,7.41685275847466e-17,2.05095523897469e-10,3.41451268468518e-05,0.000827138312160969,0.00264843925833702,0.0101462807506323,0.0137418117374182,0.00964500661939383,0.001538589829579,0.000267683557467535,4.30158479503007e-06,6.59191408056148e-12,1.50532735097229e-20,1.13496344335918e-34
22-Oct-2019 18:56:00,1.91923147173713e-16,3.4078986854702e-10,3.94056914956309e-05,0.000870757852680981,0.00271147675812244,0.010195542126894,0.0137858157977462,0.00968755781650543,0.00156470213551074,0.000278912018984556,4.84300744574284e-06,1.02256241668597e-11,3.89162273382888e-20,6.65282185860657e-34
22-Oct-2019 18:57:00,4.72315312267891e-16,5.51355461286818e-10,4.5150827645557e-05,0.000914435659069568,0.00277269282378256,0.0102423634380102,0.0138301188126206,0.00973215885460377,0.00159122166223824,0.000290230615064502,5.42446923645912e-06,1.55066810086923e-11,9.56924085502426e-20,3.55863208827788e-33
22-Oct-2019 18:58:00,1.10764243287223e-15,8.69004701531395e-10,5.13573395437561e-05,0.000957858981564641,0.00283157383091748,0.0102875251322985,0.013874196447432,0.00977777130901814,0.00161832896992564,0.00030166091164574,6.04658362135524e-06,2.30297204917296e-11,2.24669285404609e-19,1.74847143971535e-32
22-Oct-2019 18:59:00,2.4785007776202e-15,1.33619393327677e-09,5.80141204409301e-05,0.00100082962308079,0.00288785248994827,0.0103320023044944,0.0139180095866323,0.00982363242655993,0.00164626096375287,0.000313246826408431,6.7095024860464e-06,3.35137924356577e-11,5.0458187971736e-19,7.92970797874735e-32
22-Oct-2019 19:00:00,5.30287475375749e-15,2.00606997680097e-09,6.51121881674044e-05,0.00104343250859529,0.00294219260104001,0.0103756822645664,0.0139605673030019,0.00986824836581945,0.00167434092145413,0.000324889464536682,7.41088570066495e-06,4.78502029666039e-11,1.08695471937135e-18,3.33034406176945e-31
22-Oct-2019 19:01:00,1.08817263942576e-14,2.94714586068778e-09,7.26433208910748e-05,0.00108547322452068,0.00299437483772635,0.010417927056551,0.0140022952109575,0.00991295278072357,0.00170298130251467,0.000336666736984625,8.15164821688086e-06,6.70707725469732e-11,2.24924760136796e-18,1.2995280948623e-30
22-Oct-2019 19:02:00,2.14728476427735e-14,4.23929158444025e-09,8.05805102572776e-05,0.00112698192242533,0.00304496590979397,0.0104590570554137,0.0140422424301505,0.00995600689202547,0.00173148000612855,0.000348467117873952,8.92824482434662e-06,9.23962087395758e-11,4.48345044175481e-18,4.73822099743009e-30
22-Oct-2019 19:03:00,4.09415916154208e-14,5.98748428615181e-09,8.89369985088706e-05,0.00116796570364386,0.00309400074183941,0.0104994438588619,0.0140807423740625,0.00999760534614325,0.00176017777994275,0.000360368256224319,9.74307840806432e-06,1.25346122370473e-10,8.64747764534675e-18,1.62697731830645e-29
22-Oct-2019 19:04:00,7.58882499484088e-14,8.32793833893675e-09,9.77540476014838e-05,0.00120868918020278,0.003142015542835,0.0105383861809969,0.0141190346330404,0.0100396191701293,0.00178919255267829,0.00037246328429319,1.06039797174162e-05,1.68027772251556e-10,1.62237630148822e-17,5.29270284880336e-29
22-Oct-2019 19:05:00,1.37212561191619e-13,1.14322471489459e-08,0.000107066858618055,0.00124934152700007,0.00318937469273806,0.0105787785723805,0.0141574526205659,0.0100799286738038,0.00181841128505766,0.000384776474675164,1.15137609100202e-05,2.22745918931899e-10,2.96558510194021e-17,1.63982390298128e-28
22-Oct-2019 19:06:00,2.41688423831612e-13,1.54801487184386e-08,0.00011686427751556,0.00129015592392534,0.00323705421760678,0.0106202475726604,0.0141943972557783,0.0101165110245347,0.00184615515172482,0.000396950083086267,1.24569623949355e-05,2.91708907029786e-10,5.28631707281857e-17,4.85305553332915e-28
22-Oct-2019 19:07:00,4.15993492907871e-13,2.06987831319339e-08,0.000127118546515703,0.00133086973801255,0.00328454887494445,0.0106589831411839,0.01423011533916,0.0101534081622958,0.00187298376113176,0.000409021915402263,1.34314186652773e-05,3.77234854465058e-10,9.18086570732523e-17,1.37333605806433e-27
22-Oct-2019 19:08:00,7.01837297046454e-13,2.73976556997013e-08,0.000137918963446282,0.00137199950404465,0.00333255715668201,0.010699849575758,0.0142651367932558,0.0101866684854031,0.00189883215352893,0.0004210262268316,1.44425757753197e-05,4.82695383663412e-10,1.55721356054758e-16,3.72700531715375e-27
22-Oct-2019 19:09:00,1.16275001779687e-12,3.59178962128226e-08,0.000149303610669449,0.00141384243033826,0.00338186346925795,0.0107399085536599,0.0142985228449106,0.0102173825725913,0.00192236492875963,0.000432630360592157,1.54761528392555e-05,6.11272144013242e-10,2.58720734494448e-16,9.73781071798494e-27
22-Oct-2019 19:10:00,1.89132737249409e-12,4.66810483601421e-08,0.000161306772497483,0.00145637535024434,0.00343248946592212,0.0107810655608773,0.014330891892314,0.0102443536743522,0.00194400385953486,0.000443930272012949,1.65337733051274e-05,7.66322560963317e-10,4.21099518051719e-16,2.45574371947564e-26
22-Oct-2019 19:11:00,3.01969733940144e-12,6.00654246341037e-08,0.000173774562426843,0.00149897881783545,0.00348256528377533,0.0108152898028493,0.0143624451011419,0.0102766072377563,0.00196486175991595,0.000454976281616837,1.76133016793756e-05,9.52105838614159e-10,6.72762535801628e-16,5.98041676853629e-26
22-Oct-2019 19:12:00,4.72843595875072e-12,7.64945156106478e-08,0.00018663945957087,0.00154102209489793,0.00353074260056019,0.0108473962172866,0.0143959186971188,0.0103135975077748,0.00198714574798942,0.00046622715308331,1.87430468940875e-05,1.17444720615367e-09,1.05545323898098e-15,1.40672634847405e-25
22-Oct-2019 19:13:00,7.25910651033779e-12,9.63435695666703e-08,0.000199737361981533,0.00158159516286105,0.00357586168684065,0.0108824195340276,0.0144306682050228,0.0103500485420227,0.00201152195222676,0.000477845489513129,1.99195601453539e-05,1.43820821918439e-09,1.62762950056542e-15,3.19538759281991e-25
22-Oct-2019 19:14:00,1.09202620904303e-11,1.19980114732243e-07,0.000213024424738251,0.00162107811775059,0.00361772952601314,0.0109118865802884,0.0144641501829028,0.010390997864306,0.00203723507001996,0.000489761703647673,2.11410733754747e-05,1.7478922753611e-09,2.46634034911295e-15,7.03161472364323e-25
22-Oct-2019 19:15:00,1.61593637776347e-11,1.48027851309962e-07,0.000226600808673538,0.00165982404723763,0.00365803670138121,0.0109441103413701,0.0144966384395957,0.0104279015213251,0.00206392514519393,0.000501859642099589,2.2404234186979e-05,2.11094897117903e-09,3.6848182078037e-15,1.50429236940895e-24
22-Oct-2019 19:16:00,2.35684406019177e-11,1.8130167234176e-07,0.000240605833823793,0.00169841374736279,0.00369762908667326,0.0109770903363824,0.0145300244912505,0.0104649905115366,0.0020910210441798,0.000514200131874532,2.37244203162845e-05,2.53619925061344e-09,5.43357956081536e-15,3.13094002344607e-24
22-Oct-2019 19:17:00,3.38809987010524e-11,2.2022511814157e-07,0.000254920480074361,0.00173674605321139,0.00373710924759507,0.0110104260966182,0.01456243917346,0.0104999467730522,0.00211750366725028,0.000526502612046897,2.50688626692863e-05,3.02651148587074e-09,7.8636133249519e-15,6.351026456778e-24
22-Oct-2019 19:18:00,4.80184260409633e-11,2.65567621227092e-07,0.000269701209617779,0.00177476112730801,0.00377581920474768,0.0110440775752068,0.0145920077338815,0.0105309495702386,0.00214333622716367,0.00053874118020758,2.64372338278918e-05,3.58385920939952e-09,1.10844815178748e-14,1.25312045741469e-23
22-Oct-2019 19:19:00,6.72534458678875e-11,3.18187971970474e-07,0.000284883572021499,0.00181299087125808,0.00381573801860213,0.0110763888806105,0.014621333219111,0.0105616850778461,0.00216784095391631,0.000550712982658297,2.78230199910467e-05,4.21906021230711e-09,1.55271744084213e-14,2.41021240352027e-23
22-Oct-2019 19:20:00,9.32646807005888e-11,3.7923388163108e-07,0.00030053430236876,0.00185121467802674,0.00385610410012305,0.0111090214923024,0.0146488966420293,0.0105894776061177,0.00219107116572559,0.000562508648727089,2.92340027954197e-05,4.93499774378847e-09,2.15129715934849e-14,4.52723770963919e-23
22-Oct-2019 19:21:00,1.28363306095558e-10,4.50062856316436e-07,0.00031668518204242,0.00189016165677458,0.00389799079857767,0.0111449845135212,0.014675079844892,0.0106111224740744,0.00221226364374161,0.000573926663491875,3.06473557429854e-05,5.73870728715065e-09,2.94964993727796e-14,8.32008883055087e-23
22-Oct-2019 19:22:00,1.75354203379996e-10,5.3226364116199e-07,0.000333580188453197,0.00193059723824263,0.00394255528226495,0.0111792981624603,0.014699443243444,0.0106300441548228,0.00222992221824825,0.000584589259233326,3.20476465276442e-05,6.63247234911069e-09,4.00312683663476e-14,1.49964212509168e-22
22-Oct-2019 19:23:00,2.38275066344329e-10,6.27818053544615e-07,0.000351179332938045,0.00197213259525597,0.00398912746459246,0.0112116830423474,0.0147216189652681,0.0106469038873911,0.00224481709301472,0.000594510696828365,3.34319192916155e-05,7.62221574746036e-09,5.38021335111643e-14,2.65061050686605e-22
22-Oct-2019 19:24:00,3.21626753008175e-10,7.38288747470506e-07,0.000369500921806321,0.00201485282741487,0.00403748266398907,0.0112431729212403,0.0147428540512919,0.010662336833775,0.00225727842189372,0.000603728753048927,3.4801552828867e-05,8.70783622985982e-09,7.13899764499294e-14,4.58258059354377e-22
22-Oct-2019 19:25:00,4.30155050468173e-10,8.64260698563157e-07,0.000388396147172898,0.00205877656117082,0.00408770283684134,0.0112755745649338,0.0147613752633333,0.0106718940660357,0.00226647732779384,0.000611903669778258,3.61083293682896e-05,9.87361570281564e-09,9.3569940749598e-14,7.76599356181236e-22
22-Oct-2019 19:26:00,5.70930303034345e-10,1.00772456335108e-06,0.000407868239562958,0.00210320390760899,0.00413827318698168,0.0113017717376351,0.0147775243967772,0.0106834042817354,0.00227371114306152,0.000619302212726325,3.7372130464064e-05,1.11274482961221e-08,1.21297503291595e-13,1.2896374818942e-21
22-Oct-2019 19:27:00,7.5308215219394e-10,1.17160266199789e-06,0.000428000435931608,0.00214823894202709,0.00418823957443237,0.011325916275382,0.014794709160924,0.0106977699324489,0.0022811652161181,0.000626423046924174,3.86424399039242e-05,1.24897319153661e-08,1.55675155383804e-13,2.09952272930792e-21
22-Oct-2019 19:28:00,9.85906911665779e-10,1.35669665723981e-06,0.000448594160843641,0.00219351472333074,0.00423756195232272,0.0113513600081205,0.0148100899532437,0.0107084047049284,0.00228759669698775,0.000632983224932104,3.9881586417323e-05,1.39590214942586e-08,1.98267102605523e-13,3.36265478770928e-21
22-Oct-2019 19:29:00,1.27931487625688e-09,1.56435385179066e-06,0.000469630002044141,0.00223904498852789,0.00428604474291205,0.0113726519048214,0.0148259289562702,0.0107227014377713,0.00229399721138179,0.000639190140645951,4.11050896218512e-05,1.55338817364736e-08,2.50081070218497e-13,5.29737329102434e-21
22-Oct-2019 19:30:00,1.64660329815547e-09,1.79611549810943e-06,0.000490936101414263,0.00228386418893933,0.00433201529085636,0.0113925784826279,0.0148408720269799,0.0107377842068672,0.00230105710215867,0.000645231863018125,4.23131714342162e-05,1.72019873900808e-08,3.12434648465365e-13,8.1961821073799e-21
22-Oct-2019 19:31:00,2.10269379685712e-09,2.05652781914978e-06,0.000512669328600168,0.00232846941798925,0.00437657628208399,0.0114128803834319,0.0148551193997264,0.0107515072450042,0.00230843643657863,0.000651006936095655,4.35019210272003e-05,1.89699065344939e-08,3.87055757453472e-13,1.24738577879055e-20
22-Oct-2019 19:32:00,2.66568389584165e-09,2.34596268455789e-06,0.000534883874934167,0.0023735414724797,0.00442112842574716,0.0114348232746124,0.0148669900372624,0.0107600158080459,0.00231442460790277,0.000656336196698248,4.4662559957942e-05,2.08452544114834e-08,4.75105252448899e-13,1.87006617972902e-20
22-Oct-2019 19:33:00,3.36171357417925e-09,2.66864185505256e-06,0.000557849591132253,0.00241878279484808,0.00446519162505865,0.0114504788070917,0.0148793393746018,0.0107736783102155,0.00231987051665783,0.000661164405755699,4.57755413663108e-05,2.28007230873573e-08,5.78971278471924e-13,2.76736569727369e-20
22-Oct-2019 19:34:00,4.22182377946001e-09,3.0293224426714e-06,0.000582232023589313,0.00246458733454347,0.00450960686430335,0.0114704379811883,0.0148885855451226,0.0107788955792785,0.00232414645142853,0.000665525672957301,4.68608777737245e-05,2.48729481455712e-08,7.0140518827061e-13,4.04965946726626e-20
22-Oct-2019 19:35:00,5.27928856186577e-09,3.43194528795721e-06,0.000607065914664418,0.00251148780807853,0.0045544495806098,0.0114883286878467,0.0148965753614902,0.0107828434556723,0.00232668593525887,0.000669473083689809,4.79204318253323e-05,2.7070901964521e-08,8.45125944053116e-13,5.85995877812276e-20
22-Oct-2019 19:36:00,6.57013288218877e-09,3.87769887311151e-06,0.000632154871709645,0.00255779200233519,0.00459859566763043,0.0115053039044142,0.0149043500423431,0.0107875568792224,0.00232875673100352,0.000673036207444966,4.89338708575815e-05,2.93384303517996e-08,1.01107620539831e-12,8.3863396210959e-20
22-Oct-2019 19:37:00,8.1362756532144e-09,4.36774462286849e-06,0.000657660886645317,0.00260441703721881,0.00464235711842775,0.0115197477862239,0.0149113740772009,0.0107928793877363,0.0023304580245167,0.000676161085721105,4.99153720738832e-05,3.16898010055411e-08,1.20224316613182e-12,1.18762314275633e-19
22-Oct-2019 19:38:00,1.0041138587269e-08,4.91126911583706e-06,0.000683773367200047,0.00265116221271455,0.00468545546755195,0.0115366317331791,0.0149167319759727,0.0107934083789587,0.00233174441382289,0.00067907280754298,5.08635494043119e-05,3.41757591115766e-08,1.42351842119526e-12,1.66676234269884e-19
22-Oct-2019 19:39:00,1.23433734344758e-08,5.5089503803174e-06,0.000710553140379488,0.00269824592396617,0.00472826883196831,0.0115487286821008,0.0149228191003203,0.0107987122610211,0.00233215442858636,0.000681588833685964,5.17915141244885e-05,3.67882506679962e-08,1.67935001842145e-12,2.32196137840353e-19
22-Oct-2019 19:40:00,1.51084211807984e-08,6.16450779489242e-06,0.000737697235308588,0.00274479691870511,0.00476961815729737,0.0115600563585758,0.0149307446554303,0.0108066918328404,0.00233356282114983,0.000684177211951464,5.26984040334355e-05,3.95071531045232e-08,1.97158348674842e-12,3.20832133541196e-19
22-Oct-2019 19:41:00,1.83767863148887e-08,6.8755025495193e-06,0.000765106757171452,0.00279085873626173,0.00480928225442767,0.0115723125636578,0.0149376569315791,0.0108128702268004,0.00233492674306035,0.000686559942550957,5.35934268555138e-05,4.23680255323688e-08,2.30544164488145e-12,4.39603430481293e-19
22-Oct-2019 19:42:00,2.22236682390076e-08,7.64208925829735e-06,0.0007925521931611,0.0028353244997561,0.00484589952975512,0.0115799382328987,0.0149468388408422,0.0108270682394505,0.00233853235840797,0.000689274631440639,5.45048715139274e-05,4.53390391896846e-08,2.68592006275048e-12,5.97424218080006e-19
22-Oct-2019 19:43:00,2.67033986034448e-08,8.4639805209008e-06,0.000819884648080915,0.00287795905023813,0.00487911887466908,0.0115911979228258,0.0149569632485509,0.0108408173546195,0.00234445766545832,0.000692431814968586,5.54460639250465e-05,4.84746998097307e-08,3.11750365106223e-12,8.04438470683013e-19
22-Oct-2019 19:44:00,3.1894050067649e-08,9.34017680265242e-06,0.000847062387038022,0.00291914469562471,0.00490977661684155,0.0116022489964962,0.0149674657732248,0.0108556943014264,0.00235191965475678,0.00069592148065567,5.63927133043762e-05,5.17708755864987e-08,3.60833910494074e-12,1.07692680880537e-18
22-Oct-2019 19:45:00,3.78859041916257e-08,1.02754311228637e-05,0.000874358986038715,0.00295931892469525,0.0049385167658329,0.0116130700334907,0.0149793941527605,0.0108732329681516,0.00236146128736436,0.00069991557393223,5.73828365304507e-05,5.52721637347986e-08,4.16827856952739e-12,1.43392989617229e-18
22-Oct-2019 19:46:00,4.48228050231592e-08,1.12782936412259e-05,0.000901642255485058,0.00299754994921386,0.00496481312438846,0.0116232549771667,0.0149932876229286,0.0108949700370431,0.00237336894497275,0.000704487436451018,5.84180015721358e-05,5.90006656864261e-08,4.80997837046249e-12,1.89885244632443e-18
22-Oct-2019 19:47:00,5.27526502480669e-08,1.23443724078243e-05,0.00092889356892556,0.00303487456403673,0.00499027501791716,0.0116374893113971,0.0150074921548367,0.0109132844954729,0.00238606543280184,0.00070948270149529,5.94852135691326e-05,6.29548893016363e-08,5.53341270373431e-12,2.50021006331349e-18
22-Oct-2019 19:48:00,6.17650286471871e-08,1.34720148707856e-05,0.000955952564254403,0.00307078682817519,0.00501436227932572,0.0116506852209568,0.0150200668722391,0.0109310578554869,0.00239883782342076,0.000714525929652154,6.0539834521478e-05,6.70395223778542e-08,6.35371269486207e-12,3.27889018142039e-18
