Time,NEG600,NEG400,NEG200,NEG100,NEG50,NEG1,LC,POS1,POS50,POS100,POS200,POS400,POS600,POS800
23-Oct-2019 07:33:00,9.42339011089643e-06,6.2173479818739e-05,0.000643972889520228,0.00370820821262896,0.00703411968424916,0.0096445819362998,0.00978186074644327,0.00991661660373211,0.0103695001453161,0.0100315222516656,0.0100773042067885,0.0109021803364158,0.00910842046141624,0.0038488251157105
23-Oct-2019 07:34:00,9.58803593675839e-06,6.30517606623471e-05,0.000664928345941007,0.00379634299315512,0.00708024483174086,0.00961032230407,0.00974304042756557,0.00987399090081453,0.0103290928527713,0.0100232791155577,0.0100845890119672,0.0108985770493746,0.00907947681844234,0.00381567818112671
23-Oct-2019 07:35:00,9.74566955846967e-06,6.38998753856868e-05,0.000686009472701699,0.003879469120875,0.00712143583223224,0.00957734417170286,0.00970599055290222,0.0098335724323988,0.0102918837219477,0.0100158527493477,0.010091814212501,0.0108947735279799,0.00904963351786137,0.0037806979380548
23-Oct-2019 07:36:00,9.90053740679286e-06,6.47356428089552e-05,0.00070762971881777,0.0039608683437109,0.00716121448203921,0.00954736303538084,0.00967216398566961,0.0097965719178319,0.0102573735639453,0.0100089767947793,0.0100991697981954,0.0108907511457801,0.00901897624135017,0.00374500127509236
23-Oct-2019 07:37:00,1.00584666142822e-05,6.55922267469577e-05,0.000730461499188095,0.00404335977509618,0.00720192166045308,0.00952111277729273,0.00964216981083155,0.00976347178220749,0.0102253127843142,0.0100025702267885,0.0101067023351789,0.0108864884823561,0.00898741465061903,0.00370854116044939
23-Oct-2019 07:38:00,1.02280764622265e-05,6.64905237499624e-05,0.000754667795263231,0.00412739627063274,0.00724417436867952,0.00949873682111502,0.00961612164974213,0.00973435584455729,0.0101955765858293,0.00999659672379494,0.0101144649088383,0.010881969705224,0.00895492918789387,0.00367146986536682
23-Oct-2019 07:39:00,1.0415156793897e-05,6.74577750032768e-05,0.000780762697104365,0.0042146141640842,0.00728916516527534,0.00948044471442699,0.00959415640681982,0.00970929488539696,0.0101679973304272,0.00999103393405676,0.0101224789395928,0.010877170599997,0.00892138574272394,0.00363385258242488
23-Oct-2019 07:40:00,1.06230108940508e-05,6.85198829160072e-05,0.000809350342024118,0.00430693617090583,0.00733843958005309,0.00946678966283798,0.00957673415541649,0.00968866888433695,0.0101424530148506,0.00998583156615496,0.0101308384910226,0.0108720622956753,0.00888698548078537,0.00359622621908784
23-Oct-2019 07:41:00,1.08527601696551e-05,6.96819115546532e-05,0.000840791501104832,0.00440548826009035,0.00739302020519972,0.00945808365941048,0.0095641165971756,0.00967268832027912,0.0101188644766808,0.00998097471892834,0.0101396283134818,0.0108666243031621,0.00885218847543001,0.00355976866558194
23-Oct-2019 07:42:00,1.11056024252321e-05,7.09512460161932e-05,0.000875158468261361,0.0045086913742125,0.00745114870369434,0.00945302285254002,0.00955511350184679,0.00966026727110147,0.0100971814244986,0.00997659750282764,0.0101486761122942,0.0108608966693282,0.0088178738951683,0.00352474628016353
23-Oct-2019 07:43:00,1.13802489067893e-05,7.23172997822985e-05,0.000912001240067184,0.00461290590465069,0.0075094779022038,0.00944951083511114,0.00954780448228121,0.00964965578168631,0.0100772771984339,0.00997284334152937,0.0101576754823327,0.0108549334108829,0.00878394767642021,0.00349054089747369
23-Oct-2019 07:44:00,1.16670835268451e-05,7.37300870241597e-05,0.000950099376495928,0.00471377419307828,0.00756492931395769,0.00944622606039047,0.00954100862145424,0.00963980332016945,0.0100590726360679,0.00996973738074303,0.0101665807887912,0.0108487410470843,0.00875039957463741,0.00345719209872186
23-Oct-2019 07:45:00,1.1952231034229e-05,7.51525731175207e-05,0.000989319290965796,0.00481181498616934,0.00761792669072747,0.00944327749311924,0.00953477248549461,0.00963071640580893,0.0100423954427242,0.00996722653508186,0.0101754078641534,0.0108423065394163,0.0087169585749507,0.00342433783225715
23-Oct-2019 07:46:00,1.22314504551468e-05,7.6564792834688e-05,0.00102919072378427,0.00490600755438209,0.00766793172806501,0.0094403987750411,0.00952884741127491,0.00962215662002563,0.010027103126049,0.00996526889503002,0.0101841641589999,0.0108356159180403,0.00868335086852312,0.00339180626906455
23-Oct-2019 07:47:00,1.2496057934186e-05,7.79340844019316e-05,0.00106910546310246,0.00499482685700059,0.00771393021568656,0.00943704321980476,0.00952272675931454,0.0096136536449194,0.0100130550563335,0.00996383652091026,0.0101927826181054,0.0108286933973432,0.00864952895790339,0.00335921766236424
23-Oct-2019 07:48:00,1.27448538478347e-05,7.92362116044387e-05,0.001108079100959,0.00507559115067124,0.00775410141795874,0.00943227391690016,0.00951555650681257,0.00960442516952753,0.0100000835955143,0.00996290054172277,0.010201133787632,0.0108215659856796,0.00861542765051126,0.00332621810957789
23-Oct-2019 07:49:00,1.29751169879455e-05,8.04579394753091e-05,0.00114580558147281,0.00514828553423285,0.00778835359960794,0.00942591391503811,0.0095071429386735,0.00959427282214165,0.00998803321272135,0.00996240228414536,0.0102091077715158,0.010814274661243,0.00858078803867102,0.00329187489114702
23-Oct-2019 07:50:00,1.31879269247293e-05,8.16003521322273e-05,0.0011822102824226,0.00521385483443737,0.00781763810664415,0.00941846892237663,0.00949792750179768,0.00958357565104961,0.00997680705040693,0.00996226165443659,0.010216873139143,0.0108066955581307,0.00854494702070951,0.003256322350353
23-Oct-2019 07:51:00,1.33873645609128e-05,8.26855393825099e-05,0.00121818424668163,0.00527654401957989,0.00784522574394941,0.00941157806664705,0.00948937609791756,0.00957364030182362,0.00996642932295799,0.00996241718530655,0.0102247092872858,0.0107987690716982,0.00850784871727228,0.00322004267945886
23-Oct-2019 07:52:00,1.35852833409444e-05,8.37768748169765e-05,0.00125524401664734,0.00533986836671829,0.00787331070750952,0.0094060767441988,0.00948222260922194,0.00956510379910469,0.00995690654963255,0.00996285863220692,0.0102326665073633,0.0107904933393002,0.00846983399242163,0.00318323378451169
23-Oct-2019 07:53:00,1.38019968289882e-05,8.49254211061634e-05,0.00129390275105834,0.00540452264249325,0.00790236052125692,0.00940205063670874,0.00947653967887163,0.00955802481621504,0.00994821544736624,0.00996358320116997,0.0102407373487949,0.010781854391098,0.00843088515102863,0.00314613687805831
23-Oct-2019 07:54:00,1.40522115543718e-05,8.61965381773189e-05,0.00133534148335457,0.00547274760901928,0.00793370325118303,0.0094000119715929,0.00947277899831533,0.00955280102789402,0.00994038581848145,0.00996460113674402,0.0102489795535803,0.0107728382572532,0.008391248062253,0.00310909422114491
23-Oct-2019 07:55:00,1.43387414937024e-05,8.76411286299117e-05,0.00138145498931408,0.00554890977218747,0.00797019246965647,0.00940123479813337,0.00947208236902952,0.00955045502632856,0.00993355736136436,0.00996595341712236,0.0102575831115246,0.0107633965089917,0.00835118442773819,0.00307263829745352
23-Oct-2019 07:56:00,1.46633037729771e-05,8.92645039130002e-05,0.0014325741212815,0.00563332019373775,0.00801241490989923,0.00940605532377958,0.00947476550936699,0.00955128110945225,0.00992781668901443,0.00996770709753036,0.0102667501196265,0.0107533819973469,0.00831038039177656,0.00303709926083684
23-Oct-2019 07:57:00,1.50248542922782e-05,9.10689268494025e-05,0.00148850679397583,0.00572380376979709,0.0080586988478899,0.00941347703337669,0.00947992224246264,0.00955445040017366,0.00992305483669043,0.00996988359838724,0.0102763380855322,0.0107427779585123,0.00826827902346849,0.00300162495113909
23-Oct-2019 07:58:00,1.54186782310717e-05,9.30386668187566e-05,0.00154863344505429,0.00581791624426842,0.00810735952109098,0.00942258816212416,0.00948671251535416,0.00955919455736876,0.00991915259510279,0.00997248571366072,0.0102861989289522,0.0107316225767136,0.00822490081191063,0.00296565983444452
23-Oct-2019 07:59:00,1.5838757462916e-05,9.51471374719404e-05,0.00161209411453456,0.00591379683464766,0.00815729517489672,0.00943288952112198,0.00949468463659286,0.00956510379910469,0.00991604756563902,0.00997552089393139,0.0102963205426931,0.010719895362854,0.00818033516407013,0.00292930682189763
